label,country_id,pid,city_id,fold
3,QCD,ashtqgdqsj,4VAXW,3
2,QCD,bulesac74p,4VAXW,3
3,QCD,zvf4ehs7yz,4VAXW,3
5,QCD,ww5psfhtwm,4VAXW,3
6,QCD,gket4ubruk,4VAXW,3
6,QCD,jfg3qxzw73,4VAXW,3
0,QCD,mnlv3bucvs,4VAXW,3
0,QCD,9vhdavyelv,4VAXW,3
5,QCD,zvjgd65azg,4VAXW,3
5,QCD,ts7tqdlfeq,4VAXW,3
3,QCD,vviqhi3yvt,4VAXW,3
4,QCD,ggnn87osnf,4VAXW,3
5,QCD,6xdyxgtgbd,4VAXW,3
5,QCD,ncmdnogtum,4VAXW,3
4,QCD,aqivzbuuyx,4VAXW,3
4,QCD,uu8mjo9wzc,4VAXW,3
4,QCD,uebti4ssys,4VAXW,3
3,QCD,mcvbshu2wb,4VAXW,3
3,QCD,fhazwksem5,4VAXW,3
4,QCD,gscsbwvnd4,4VAXW,3
3,QCD,eufyp2hyuv,4VAXW,3
3,QCD,6ltshlgon6,4VAXW,3
4,QCD,kxsymlunp7,4VAXW,3
2,QCD,edsexqdtuv,4VAXW,3
2,QCD,kbmyfbeph5,4VAXW,3
4,QCD,w4pkkbmqlc,4VAXW,3
0,QCD,rxapmpurmy,4VAXW,3
4,QCD,338fhpgfdh,4VAXW,3
4,QCD,vpltwzehby,4VAXW,3
5,QCD,nnq9yzeoj8,4VAXW,3
4,QCD,c84yxhdztd,4VAXW,3
4,QCD,avakxi5yth,4VAXW,3
4,QCD,hmffu8ervo,4VAXW,3
4,QCD,nwwwbphrb5,4VAXW,3
5,QCD,s7cfywphne,4VAXW,3
4,QCD,5xlargdwvz,4VAXW,3
4,QCD,ebjdwdmjvc,4VAXW,3
4,QCD,23ipz87u7m,4VAXW,3
4,QCD,zdxpabpkj9,4VAXW,3
4,QCD,sekunj78dm,4VAXW,3
5,QCD,tcxzyajmv7,4VAXW,3
4,QCD,bkd7ohbzpq,4VAXW,3
4,QCD,cpvw9cyjxb,4VAXW,3
5,QCD,buxm8ijb28,4VAXW,3
5,QCD,2qcsxjnuuk,4VAXW,3
5,QCD,pfhmefjh2i,4VAXW,3
5,QCD,jjbmuhggy5,4VAXW,3
1,QCD,i6hstj75cf,4VAXW,3
4,QCD,irsauy3y9q,4VAXW,3
6,QCD,kxgepg224r,4VAXW,3
5,QCD,9gkajmczcg,4VAXW,3
5,QCD,funjrvqazp,4VAXW,3
5,QCD,ajp9ujzgk2,4VAXW,3
6,QCD,d6wguxm7yg,4VAXW,3
1,QCD,hhi3hp8wyk,4VAXW,3
0,QCD,aduhr3sjnh,4VAXW,3
0,QCD,hmzw4ynwdo,4VAXW,3
0,QCD,udvpakrruc,4VAXW,3
5,QCD,ebbcj7qvvf,4VAXW,3
0,QCD,jfmtamtzrw,4VAXW,3
0,QCD,km3t3rhchq,4VAXW,3
0,QCD,kcjkgik6z6,4VAXW,3
0,QCD,z44unusshm,4VAXW,3
1,QCD,4ssd3ihxql,4VAXW,3
0,QCD,kfzpe6ikzj,4VAXW,3
0,QCD,zoclxrozu3,4VAXW,3
1,QCD,nfkbkjhhpu,4VAXW,3
1,QCD,wqsmxykisx,4VAXW,3
1,QCD,7yplwyqf49,4VAXW,3
1,QCD,jhuwgny2pp,4VAXW,3
1,QCD,6v6jwxsyqt,4VAXW,3
1,QCD,2xaxbymjuw,4VAXW,3
1,QCD,ay4jgasa7y,4VAXW,3
1,QCD,nngxx7xw8k,4VAXW,3
1,QCD,ebxacy7bde,4VAXW,3
1,QCD,odusjh9vxc,4VAXW,3
2,QCD,zwugnefsp7,4VAXW,3
2,QCD,a2jpm5ama8,4VAXW,3
5,QCD,hhuteo5zox,4VAXW,3
5,QCD,kucya6mfcp,4VAXW,3
0,QCD,mqwkkcqrfx,4VAXW,3
2,QCD,79zmsmsgmw,4VAXW,3
1,QCD,p2gozwkpv5,4VAXW,3
1,QCD,cbuwpevddt,4VAXW,3
1,QCD,hudadsi6rm,4VAXW,3
5,QCD,hujncugihd,4VAXW,3
5,QCD,c7wxks5vlx,4VAXW,3
5,QCD,zybh4mgazx,4VAXW,3
0,QCD,9u2xorwkeb,4VAXW,3
0,QCD,k3pxprn9uq,4VAXW,3
2,QCD,qnunx9s5jq,4VAXW,3
1,QCD,qui7rgobec,4VAXW,3
4,QCD,wznleopsur,4VAXW,3
3,QCD,lqhjqb6dm9,4VAXW,3
2,QCD,miahfztf9g,4VAXW,3
2,QCD,fnkznhrocg,4VAXW,3
2,QCD,3mnkow55rn,4VAXW,3
1,QCD,pepnhae7xn,4VAXW,3
3,QCD,afebhhwrf3,4VAXW,3
3,QCD,mzj5ypse3q,4VAXW,3
3,QCD,iigla2ka66,4VAXW,3
3,QCD,f8xy2yksjf,4VAXW,3
3,QCD,goctjaqxj5,4VAXW,3
3,QCD,676cujwjtp,4VAXW,3
5,QCD,e4k4rhrh8c,4VAXW,3
3,QCD,wpeqvh8yvt,4VAXW,3
1,QCD,7ftjarzr5i,4VAXW,3
6,QCD,uraqg899tp,4VAXW,3
2,QCD,cve3fjqswe,4VAXW,3
1,QCD,gqzk9syx8o,4VAXW,3
0,QCD,qumuywsguv,4VAXW,3
1,QCD,mfxwkfkdbp,4VAXW,3
4,QCD,mfpjqeyrps,4VAXW,3
0,QCD,4brggamy7i,4VAXW,3
0,QCD,wedxgfxpj3,4VAXW,3
6,QCD,a8kob9n6db,4VAXW,3
5,QCD,dswxqmoxzc,4VAXW,3
5,QCD,2p3uwnns2w,4VAXW,3
6,QCD,ffsxacmabe,4VAXW,3
5,QCD,cn4t5jk9gy,4VAXW,3
1,QCD,wsirdrg2gx,4VAXW,3
0,QCD,kqund6bshv,4VAXW,3
5,QCD,xz9ly2vkls,4VAXW,3
1,QCD,4wnlaj532u,4VAXW,3
1,QCD,z7lrjfyqad,4VAXW,3
1,QCD,kmmywgcqhv,4VAXW,3
4,QCD,vxikdps62t,4VAXW,3
5,QCD,mp93bpdepk,4VAXW,3
0,QCD,dsuzgdwvtl,4VAXW,3
0,QCD,aa2tgtwvkk,4VAXW,3
5,QCD,farwifwpxx,4VAXW,3
5,QCD,s6llhmekh7,4VAXW,3
4,QCD,rhdefsqmsl,4VAXW,3
3,QCD,jxqhfmozrm,4VAXW,3
3,QCD,kkpjeruqnv,4VAXW,3
4,QCD,jycjnsgzzf,4VAXW,3
6,QCD,4ppc4gsumq,4VAXW,3
6,QCD,hhyhzjbzrp,4VAXW,3
1,QCD,2poqgxn7s7,4VAXW,3
0,QCD,hxwann2rgg,4VAXW,3
0,QCD,xczlmwxtbu,4VAXW,3
5,QCD,eae8zfmmyk,4VAXW,3
1,QCD,fr95ujz88h,4VAXW,3
6,QCD,r3cmb5fc4f,4VAXW,3
1,QCD,daytqhyqbs,4VAXW,3
1,QCD,bfhg8ccb7m,4VAXW,3
1,QCD,bpm99peypa,4VAXW,3
1,QCD,k3rrjh98u9,4VAXW,3
1,QCD,bzg4rgej6n,4VAXW,3
1,QCD,ls8eacq8t2,4VAXW,3
5,QCD,vwzi8nuwic,4VAXW,3
6,QCD,e5go3d7ljh,4VAXW,3
1,QCD,zcyxsyoqxe,4VAXW,3
1,QCD,tpwucmzkpq,4VAXW,3
6,QCD,jx7hurgsqg,4VAXW,3
4,QCD,avalomjhcm,4VAXW,3
1,QCD,ekdot73eyt,4VAXW,3
5,QCD,kswbfvw7as,4VAXW,3
4,QCD,sveph3t9ms,4VAXW,3
5,QCD,qqhdde9423,4VAXW,3
4,QCD,bgpls9teza,4VAXW,3
4,QCD,ftlblrpsfp,4VAXW,3
6,QCD,buo3zs9edx,4VAXW,3
3,QCD,vjosg6iste,4VAXW,3
2,QCD,wpvkxh4zqs,4VAXW,3
0,QCD,tnruhepj5e,4VAXW,3
2,QCD,we8szkcyyo,4VAXW,3
1,QCD,acrdj3nv62,4VAXW,3
1,QCD,hnhrny3ktp,4VAXW,3
0,QCD,ay4cvderv5,4VAXW,3
0,QCD,fcepg7wrgs,4VAXW,3
1,QCD,7uoebsxdqe,4VAXW,3
1,QCD,i6xcy6hfbo,4VAXW,3
1,QCD,a89kamnomb,4VAXW,3
2,QCD,d2kks58lqq,4VAXW,3
2,QCD,papbquften,4VAXW,3
4,QCD,yxfvnaycme,4VAXW,3
0,QCD,hoptxmigyz,4VAXW,3
0,QCD,cug8hmcbcu,4VAXW,3
0,QCD,mm2gxnu8y3,4VAXW,3
0,QCD,3rth75qmhp,4VAXW,3
0,QCD,e3jo2ecwot,4VAXW,3
0,QCD,u9dz6xhtvg,4VAXW,3
2,QCD,debu3oqvqs,4VAXW,3
5,QCD,5yed2fmpka,4VAXW,3
0,QCD,vpes4hn9mp,4VAXW,3
0,QCD,f5hxfpozgb,4VAXW,3
0,QCD,kassy5bznv,4VAXW,3
5,QCD,ehpg5fpbit,4VAXW,3
6,QCD,zqsv8ua8cl,4VAXW,3
1,QCD,6xtu3t9kh2,4VAXW,3
6,QCD,jhwnszvubp,4VAXW,3
0,QCD,kbpbfzpm49,4VAXW,3
0,QCD,ffuq5vk5c7,4VAXW,3
0,QCD,tzuko7m3ed,4VAXW,3
0,QCD,8uk4bgwhio,4VAXW,3
1,QCD,dztfckgxqr,4VAXW,3
2,QCD,dtuqpsxr6j,4VAXW,3
5,QCD,gezb5ztlgn,4VAXW,3
1,QCD,dhegkvn4dh,4VAXW,3
1,QCD,7gtbnxhntj,4VAXW,3
5,QCD,g2c2ucjdmn,4VAXW,3
4,QCD,nyqhfvi6ne,4VAXW,3
5,QCD,cyk32niarn,4VAXW,3
0,QCD,azt6s9susw,4VAXW,3
5,QCD,uzeecmdcok,4VAXW,3
5,QCD,exrdni4bda,4VAXW,3
5,QCD,noi7sdkwib,4VAXW,3
5,QCD,xtmhhgoj2y,4VAXW,3
5,QCD,ryic73yxt5,4VAXW,3
2,QCD,gbqxdyrd4y,4VAXW,3
6,QCD,6hngoeqnso,4VAXW,3
6,QCD,nd552m7by7,4VAXW,3
6,QCD,nfdpt9ghyn,4VAXW,3
6,QCD,yvuve2rfrp,4VAXW,3
5,QCD,kqeimgccft,4VAXW,3
6,QCD,qboe4vvwgj,4VAXW,3
5,QCD,rxecbxwznh,4VAXW,3
5,QCD,mfuxazmpgg,4VAXW,3
2,QCD,6c39tmwmwe,4VAXW,3
1,QCD,ur55bshc4f,4VAXW,3
2,QCD,fs8ghgeku5,4VAXW,3
2,QCD,g2yqzaupmw,4VAXW,3
2,QCD,5skbhmxyb6,4VAXW,3
6,QCD,jddgknh6yb,4VAXW,3
2,QCD,a2kzyv4iwe,4VAXW,3
0,QCD,9dx2rltql3,4VAXW,3
0,QCD,3fbbbt9cnw,4VAXW,3
1,QCD,gmvlhdhqku,4VAXW,3
6,QCD,rzcoupuqjr,4VAXW,3
5,QCD,gubgqbxkgr,4VAXW,3
1,QCD,qfu9sfjivn,4VAXW,3
4,QCD,6dyea7bdag,4VAXW,3
4,QCD,3ikypfjzbk,4VAXW,3
4,QCD,897jbzsbgt,4VAXW,3
4,QCD,rxdnhmi5v9,4VAXW,3
4,QCD,ptgrr37zmj,4VAXW,3
4,QCD,erurrsv9tt,4VAXW,3
4,QCD,nfsr9hslcq,4VAXW,3
4,QCD,t345ahapzq,4VAXW,3
5,QCD,47g84a38ie,4VAXW,3
4,QCD,hpqrybeeqj,4VAXW,3
5,QCD,5ydboc83q4,4VAXW,3
5,QCD,zgupathsgk,4VAXW,3
5,QCD,kqtrqyfmhc,4VAXW,3
5,QCD,gmrf9rvgr3,4VAXW,3
5,QCD,w4tkjyjheh,4VAXW,3
5,QCD,fdqvaxf8f2,4VAXW,3
5,QCD,cnwfim5gio,4VAXW,3
5,QCD,gfvqbggxhv,4VAXW,3
4,QCD,qeyjgfi4ba,4VAXW,3
4,QCD,bd8x6zyhep,4VAXW,3
4,QCD,fwkdbvugtw,4VAXW,3
5,QCD,xxdodnrtnx,4VAXW,3
5,QCD,h9zvjn2mzy,4VAXW,3
4,QCD,anpmkxf3yf,4VAXW,3
4,QCD,awgfjymy7v,4VAXW,3
4,QCD,qfdcussaxg,4VAXW,3
3,QCD,rdpmjguswa,4VAXW,3
3,QCD,pbtj5ehumc,4VAXW,3
4,QCD,bf5a4xdsr9,4VAXW,3
4,QCD,edye5vxyoy,4VAXW,3
3,QCD,jwvanowalm,4VAXW,3
3,QCD,m42d4ygnp7,4VAXW,3
3,QCD,65647fcxwe,4VAXW,3
3,QCD,adcljyqpnc,4VAXW,3
3,QCD,h55kjstprj,4VAXW,3
2,QCD,8smsqikv4j,4VAXW,3
2,QCD,fhpi6kxvwu,4VAXW,3
2,QCD,nopowkujze,4VAXW,3
3,QCD,vyeqnr4gyr,4VAXW,3
3,QCD,foekbjsdxy,4VAXW,3
6,QCD,anbuepnqjr,4VAXW,3
3,QCD,gqktpnkqeg,4VAXW,3
4,QCD,8rgx3gzp5y,4VAXW,3
4,QCD,prucwapdoc,4VAXW,3
4,QCD,72gggruv4d,4VAXW,3
4,QCD,ftlsjnfqqk,4VAXW,3
4,QCD,9q3bnc6gss,4VAXW,3
4,QCD,ztoupozdnv,4VAXW,3
4,QCD,rmzpzxb3vd,4VAXW,3
3,QCD,aa9mzrucg2,4VAXW,3
2,QCD,qrvb8hj7bh,4VAXW,3
0,QCD,bstr9yxjai,4VAXW,3
2,QCD,ejd83qretd,4VAXW,3
